id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
ethena,ena,Ethena,https://coin-images.coingecko.com/coins/images/36530/large/ethena.png?1711701436,0.9629,2839020391,63,14497125399,655703164,1.034,0.943957,-0.037318320819630046,-3.73102,-104576467.58026981,-3.55268,2937500000.0,15000000000.0,,1.52,-36.19009,2024-04-11T13:15:15.057Z,0.195078,396.43952,2024-09-06T21:04:48.253Z,,2024-12-09T10:25:33.221Z
the-graph,grt,The Graph,https://coin-images.coingecko.com/coins/images/13397/large/Graph_Token.png?1696513159,0.291977,2788934835,64,3150960021,185665100,0.324701,0.288733,-0.02700655179618527,-8.46645,-257050463.68315268,-8.43899,9548531509.16547,10788004319.0,10788004319.0,2.84,-89.73509,2021-02-12T07:28:45.775Z,0.052051,460.36928,2022-11-22T10:05:03.503Z,,2024-12-09T10:25:30.162Z
theta-token,theta,Theta Network,https://coin-images.coingecko.com/coins/images/2538/large/theta-token-logo.png?1696503349,2.77,2772043900,65,2772043900,104210344,3.08,2.74,-0.2558274772582836,-8.45116,-259784152.88443184,-8.56856,1000000000.0,1000000000.0,1000000000.0,15.72,-82.33381,2021-04-16T13:15:11.190Z,0.04039979,6773.98301,2020-03-13T02:24:16.483Z,"{'times': 17.475347918812428, 'currency': 'usd', 'percentage': 1747.5347918812427}",2024-12-09T10:25:30.548Z
worldcoin-wld,wld,Worldcoin,https://coin-images.coingecko.com/coins/images/31069/large/worldcoin.jpeg?1696529903,3.45,2582469937,66,34416657772,616181274,3.81,3.4,-0.2398104919540729,-6.50594,-167626400.45512104,-6.09529,750354655.1309413,10000000000.0,10000000000.0,11.74,-70.64721,2024-03-10T00:10:42.330Z,0.973104,254.14497,2023-09-13T07:36:44.064Z,,2024-12-09T10:25:31.775Z
sei-network,sei,Sei,https://coin-images.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,0.632646,2526941603,67,6344450099,248042677,0.695118,0.625656,-0.03856957997464472,-5.74623,-145502128.6064968,-5.44453,3982916666.0,10000000000.0,,1.14,-44.31629,2024-03-16T02:30:23.904Z,0.095364,565.49098,2023-10-19T08:05:30.655Z,,2024-12-09T10:25:28.435Z
solana-swap,sos,Solana Swap,https://coin-images.coingecko.com/coins/images/50379/large/200X200.png?1727410775,3.3,2504517900,68,2504517900,3526702,3.49,2.45,0.784023,31.17286,2504517900.0,0.0,999999999.962227,999999999.962227,999999999.96,5.69,-42.16855,2024-11-21T19:04:11.793Z,1.48,123.01961,2024-10-26T19:00:53.295Z,,2024-12-09T10:25:28.425Z
floki,floki,FLOKI,https://coin-images.coingecko.com/coins/images/16746/large/PNG_image.png?1696516318,0.00025592,2491207908,69,2574969293,904541625,0.00027032,0.0002512,4.72e-06,1.87766,61493728.0,2.5309,9674709190408.0,10000000000000.0,10000000000000.0,0.00034495,-25.4623,2024-06-05T07:25:59.137Z,8.428e-08,304975.84369,2021-07-06T01:11:20.438Z,,2024-12-09T10:25:25.129Z
thorchain,rune,THORChain,https://coin-images.coingecko.com/coins/images/6595/large/Rune200x200.png?1696506946,6.93,2363223513,70,2885827209,685082390,7.57,6.83,-0.10670499158765434,-1.51718,-35140981.05191469,-1.46521,340695136.0,416036523.0,500000000.0,20.87,-66.74068,2021-05-19T00:30:09.436Z,0.00851264,81430.66215,2019-09-28T00:00:00.000Z,"{'times': 181.27426799312843, 'currency': 'usd', 'percentage': 18127.42679931284}",2024-12-09T10:25:30.073Z
binance-peg-weth,weth,Binance-Peg WETH,https://coin-images.coingecko.com/coins/images/39580/large/weth.png?1723006716,3873.31,2343307482,71,2343307482,62261666,4014.54,3851.45,-83.02786502685058,-2.0986,-48605878.944588184,-2.03209,604999.999959841,604999.999959841,,4098.26,-5.20254,2024-12-06T20:27:27.286Z,2171.8,78.88608,2024-09-06T21:02:52.910Z,,2024-12-09T10:25:30.382Z
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.054925,2297253073,72,2297253384,613423096,0.063354,0.053925,-0.00676427715890799,-10.96501,-283434624.0420799,-10.98291,41824968421.30468,41824974084.14859,50000000000.0,0.824837,-93.34019,2021-11-26T01:03:48.731Z,0.00013475,40666.44637,2020-12-28T08:46:48.367Z,,2024-12-09T10:25:25.594Z
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,1.54,2214288674,73,15405679130,311608238,1.73,1.52,-0.13817647212077433,-8.23603,-195783085.0520711,-8.12354,1437319741.0074873,10000000000.0,10000000000.0,1.92,-19.84077,2024-12-04T04:21:07.193Z,0.082171,1773.73401,2024-01-18T12:14:30.524Z,,2024-12-09T10:25:26.899Z
jasmycoin,jasmy,JasmyCoin,https://coin-images.coingecko.com/coins/images/13876/large/JASMY200x200.jpg?1696513620,0.04561812,2209085574,74,2281170564,480291550,0.050397,0.04566867,-0.001564173288478472,-3.31517,-70512766.3638959,-3.09321,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.04571,2021-02-16T03:53:32.207Z,0.00275026,1562.07259,2022-12-29T20:41:09.113Z,,2024-12-09T10:25:26.160Z
quant-network,qnt,Quant,https://coin-images.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1696504070,150.14,2185054793,75,2195318422,106191662,169.44,149.11,-11.752784441952883,-7.25967,-170154009.9068718,-7.22458,14544176.164091088,14612493.0,14612493.0,427.42,-64.84538,2021-09-11T09:15:00.668Z,0.215773,69537.3058,2018-08-23T00:00:00.000Z,"{'times': 15.665266894273994, 'currency': 'eth', 'percentage': 1566.5266894273996}",2024-12-09T10:25:28.147Z
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,https://coin-images.coingecko.com/coins/images/40143/large/cbbtc.webp?1726136727,98313.0,2069683826,76,2069683826,337728716,101035.0,98438.0,-1028.0110280360386,-1.03483,-50894335.09431434,-2.40002,21041.01151845,21041.01151845,,103678.0,-5.07297,2024-12-05T04:05:58.767Z,57439.0,71.34546,2024-09-12T14:07:41.775Z,,2024-12-09T10:25:32.243Z
the-sandbox,sand,The Sandbox,https://coin-images.coingecko.com/coins/images/12129/large/sandbox_logo.jpg?1696511971,0.838675,2040990016,77,2519500085,476956175,0.920428,0.820773,-0.06326515615087203,-7.01434,-151853359.62424374,-6.92495,2430232126.2233224,3000000000.0,3000000000.0,8.4,-90.01343,2021-11-25T06:04:40.957Z,0.02897764,2793.78906,2020-11-04T15:59:14.441Z,,2024-12-09T10:25:33.013Z
rocket-pool-eth,reth,Rocket Pool ETH,https://coin-images.coingecko.com/coins/images/20764/large/reth.png?1696520159,4339.53,1982635468,78,1982635468,3076517,4507.32,4326.51,-88.53581598723758,-1.99942,-42760223.8616178,-2.1112,456897.1205267884,456897.1205267884,,4814.31,-9.86639,2021-12-01T08:03:50.749Z,887.26,389.06687,2022-06-18T20:55:45.957Z,,2024-12-09T10:25:27.788Z
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.195851,1943689383,79,1943689383,111960471,0.213802,0.195474,-0.008106237915919079,-3.97448,-80399828.15623331,-3.97215,9909982933.941366,9909982933.941366,9999998988.0,0.234204,-15.67355,2024-12-01T16:31:18.357Z,0.00084753,23202.60424,2024-02-29T08:40:24.951Z,,2024-12-09T10:25:30.533Z
first-digital-usd,fdusd,First Digital USD,https://coin-images.coingecko.com/coins/images/31079/large/FDUSD_icon_black.png?1731097953,0.997166,1835671148,80,1835671148,6311272267,1.005,0.990836,-0.001169155431225311,-0.11711,-6987315.7123577595,-0.3792,1838835541.09,1838835541.09,,1.089,-8.34594,2024-05-20T19:42:15.377Z,0.940377,6.09621,2024-12-05T22:30:51.394Z,,2024-12-09T10:25:33.379Z
maker,mkr,Maker,https://coin-images.coingecko.com/coins/images/1364/large/Mark_Maker.png?1696502423,2062.12,1833662029,81,1893645823,202564004,2216.33,2047.49,-62.34709270494932,-2.93472,-54844106.75691557,-2.9041,889233.624434343,918322.7403058294,1005577.0,6292.31,-67.17229,2021-05-03T21:54:29.333Z,168.36,1126.92602,2020-03-16T20:52:36.527Z,,2024-12-09T10:25:26.764Z
eos,eos,EOS,https://coin-images.coingecko.com/coins/images/738/large/CG_EOS_Icon.png?1731705232,1.2,1825944087,82,2527865058,370468560,1.33,1.19,-0.09085749319822334,-7.02786,-135304739.11259866,-6.89891,1516885789.1746,2100000000.0,2100000000.0,22.71,-94.69626,2018-04-29T07:50:33.540Z,0.402746,199.08366,2024-11-04T21:55:59.771Z,"{'times': 0.2141016826933697, 'currency': 'usd', 'percentage': 21.41016826933697}",2024-12-09T10:25:33.591Z
lido-dao,ldo,Lido DAO,https://coin-images.coingecko.com/coins/images/13573/large/Lido_DAO.png?1696513326,2.03,1816842858,83,2026896293,239078917,2.17,2.01,-0.09205179962949162,-4.34433,-82817474.2464025,-4.35959,896366955.071101,1000000000.0,1000000000.0,7.3,-72.22269,2021-08-20T08:35:20.158Z,0.40615,399.45655,2022-06-18T20:55:12.035Z,,2024-12-09T10:25:25.316Z
mantle-staked-ether,meth,Mantle Staked Ether,https://coin-images.coingecko.com/coins/images/33345/large/symbol_transparent_bg.png?1701697066,4069.45,1800504516,84,1800504516,22222575,4275.64,4048.88,-84.81310170210782,-2.04159,-42671134.44488859,-2.31509,442443.7749094657,442443.7749094657,,4729.53,-13.70988,2024-03-27T05:26:27.333Z,2142.02,90.52678,2023-12-18T10:41:32.686Z,,2024-12-09T10:25:26.104Z
beam-2,beam,Beam,https://coin-images.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.0326606,1717082299,85,1997633203,157553279,0.036741,0.03258971,-0.000731682923109406,-2.19117,-35644952.546197414,-2.03369,52561007898.0,61148853857.0,61148853857.0,0.04416304,-25.99539,2024-03-10T10:40:22.381Z,0.0043383,653.35201,2023-10-29T08:20:14.064Z,,2024-12-09T10:25:30.367Z
pyth-network,pyth,Pyth Network,https://coin-images.coingecko.com/coins/images/31924/large/pyth.png?1701245725,0.470402,1712428166,86,4723954380,158610249,0.516377,0.464563,-0.0335119137334467,-6.65032,-118908795.75285125,-6.493,3624988786.43857,10000000000.0,10000000000.0,1.2,-60.67624,2024-03-16T07:01:15.357Z,0.22352,110.47631,2024-08-05T11:30:50.894Z,,2024-12-09T10:25:28.536Z
dydx-chain,dydx,dYdX,https://coin-images.coingecko.com/coins/images/32594/large/dydx.png?1698673495,2.36,1674043093,87,1674043093,306132616,2.68,2.32,-0.07239380133763218,-2.98032,-53923863.0850513,-3.12065,710493975.2475891,710493975.2475891,1000000000.0,4.52,-48.33052,2024-03-07T22:19:11.131Z,0.809127,188.55372,2024-09-06T21:01:26.089Z,,2024-12-09T10:25:23.732Z
kaia,kaia,Kaia,https://coin-images.coingecko.com/coins/images/39901/large/KAIA.png?1724734368,0.284336,1665259674,88,1665259728,90203074,0.333629,0.275344,-0.026872547980164085,-8.63491,-155113700.1228788,-8.52098,5856641747.106198,5856641936.044253,,0.406698,-30.82116,2024-12-03T00:11:32.242Z,0.113064,148.84112,2024-11-04T21:46:05.335Z,,2024-12-09T10:25:24.905Z
jupiter-exchange-solana,jup,Jupiter,https://coin-images.coingecko.com/coins/images/34188/large/jup.png?1704266489,1.22,1651530847,89,12233561829,249125538,1.34,1.22,-0.09112023572548456,-6.93627,-122313007.28161621,-6.89536,1350000000.0,10000000000.0,10000000000.0,2.0,-38.89386,2024-01-31T15:02:47.304Z,0.457464,167.15343,2024-02-21T18:31:05.083Z,,2024-12-09T10:25:27.213Z
tezos,xtz,Tezos,https://coin-images.coingecko.com/coins/images/976/large/Tezos-logo.png?1696502091,1.62,1650052875,90,1683200070,112267812,1.77,1.6,-0.1296131173965558,-7.41009,-129182168.53266549,-7.26055,1017502371.822139,1037942535.163144,,9.12,-82.19685,2021-10-04T00:41:18.025Z,0.350476,363.06935,2018-12-07T00:00:00.000Z,"{'times': 2.4458101632770766, 'currency': 'usd', 'percentage': 244.58101632770766}",2024-12-09T10:25:33.761Z
flow,flow,Flow,https://coin-images.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,1.055,1643033504,91,1643033504,152154132,1.17,1.048,-0.06347674280461413,-5.67286,-90774028.9408586,-5.23553,1549112753.058944,1549112753.058944,,42.4,-97.50399,2021-04-05T13:49:10.098Z,0.391969,169.98039,2023-09-11T19:41:06.528Z,,2024-12-09T10:25:33.178Z
flare-networks,flr,Flare,https://coin-images.coingecko.com/coins/images/28624/large/FLR-icon200x200.png?1696527609,0.02967086,1623180026,92,3052130005,20319523,0.03208626,0.02935334,-0.001548916861180957,-4.96133,-84172705.36039782,-4.93001,54666070941.37891,102790788871.8599,,0.150073,-80.21511,2023-01-10T03:14:05.921Z,0.00827405,258.85402,2023-10-19T03:35:41.663Z,,2024-12-09T10:25:33.126Z
kucoin-shares,kcs,KuCoin,https://coin-images.coingecko.com/coins/images/1047/large/sa9z79.png?1696502152,13.39,1612739193,93,1914560164,183393,13.83,13.39,-0.1362758227682228,-1.00713,-13254092.88182807,-0.81514,120225681.1460797,142725681.1460797,,28.83,-53.44664,2021-12-01T15:09:35.541Z,0.342863,3814.47298,2019-02-07T00:00:00.000Z,,2024-12-09T10:25:28.837Z
arweave,ar,Arweave,https://coin-images.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1696504946,24.6,1610299761,94,1610299761,248806281,26.96,24.31,-1.556256074534609,-5.95093,-105021793.03583646,-6.12257,65454185.5381511,65454185.5381511,66000000.0,89.24,-72.35026,2021-11-05T04:14:42.689Z,0.298788,8157.79589,2020-01-31T06:47:36.543Z,"{'times': 32.23677725481165, 'currency': 'usd', 'percentage': 3223.677725481165}",2024-12-09T10:25:29.452Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,https://coin-images.coingecko.com/coins/images/33800/large/Icon___Dark.png?1702991855,3999.74,1594772803,95,1594772803,4708044,4139.01,3974.12,-69.39114306071906,-1.70531,-54550461.80204773,-3.30745,398629.7445078112,398629.7445078112,,4216.2,-5.72835,2024-12-06T20:31:16.142Z,2069.62,92.04858,2024-01-23T14:25:53.609Z,,2024-12-09T10:25:24.812Z
starknet,strk,Starknet,https://coin-images.coingecko.com/coins/images/26433/large/starknet.png?1696525507,0.703336,1589027947,96,7033326238,191267518,0.780491,0.695241,-0.04594145105349712,-6.13143,-103848750.89550495,-6.13445,2259283720.0,10000000000.0,10000000000.0,4.41,-84.0586,2024-02-20T12:05:13.556Z,0.321161,119.07974,2024-08-05T13:30:55.185Z,,2024-12-09T10:25:31.077Z
stau,stau,STAU,https://coin-images.coingecko.com/coins/images/52341/large/STAU.png?1733127902,0.157519,1574157420,97,1574157420,54803,0.158519,0.15477,-0.000535914936167892,-0.33907,-6392270.186397076,-0.40443,10000000000.0,10000000000.0,10000000000.0,0.206799,-23.95275,2024-12-03T00:43:28.265Z,0.148967,5.57084,2024-12-03T00:05:00.180Z,,2024-12-09T10:25:29.006Z
renzo-restaked-eth,ezeth,Renzo Restaked ETH,https://coin-images.coingecko.com/coins/images/34753/large/Ezeth_logo_circle.png?1713496404,3989.44,1572329506,98,1572534425,7130865,4131.99,3962.66,-73.09126372451328,-1.79915,-39903800.64224291,-2.47506,394141.3841267619,394192.7518749178,,4207.05,-5.18838,2024-12-06T20:30:39.115Z,2198.04,81.46942,2024-01-26T08:09:59.848Z,,2024-12-09T10:25:29.038Z
gatechain-token,gt,Gate,https://coin-images.coingecko.com/coins/images/8183/large/gate.png?1696508395,12.42,1564829300,99,3731248456,11126260,13.1,12.35,-0.4277841506819886,-3.33053,-50440406.32725549,-3.12272,125815473.19980882,300000000.0,,13.38,-7.17967,2024-12-07T07:42:33.594Z,0.25754,4723.8162,2020-03-13T02:18:02.481Z,,2024-12-09T10:25:23.777Z
iota,iota,IOTA,https://coin-images.coingecko.com/coins/images/692/large/IOTA_Swirl.png?1696501881,0.44161,1564665801,100,2035649160,57412181,0.485596,0.440351,-0.029461438060915057,-6.25413,-101189693.7585907,-6.07434,3535708817.0,4600000000.0,4600000000.0,5.25,-91.5322,2017-12-19T00:00:00.000Z,0.081637,444.42708,2020-03-13T02:22:41.168Z,"{'times': 2.3512674974198, 'currency': 'btc', 'percentage': 235.12674974198}",2024-12-09T10:25:34.099Z
virtual-protocol,virtual,Virtuals Protocol,https://coin-images.coingecko.com/coins/images/34057/large/LOGOMARK.png?1708356054,1.54,1543298018,101,1543298018,158142578,1.75,1.54,-0.12176387018276769,-7.31422,-121609151.55553007,-7.30426,1000000000.0,1000000000.0,1000000000.0,1.97,-21.6961,2024-12-06T02:00:57.654Z,0.00748604,20506.75473,2024-01-23T20:55:21.653Z,,2024-12-09T10:25:31.580Z
solv-btc,solvbtc,Solv Protocol SolvBTC,https://coin-images.coingecko.com/coins/images/36800/large/solvBTC.png?1719810684,98318.0,1477777949,102,1486972151,11020547,100831.0,97697.0,-670.199129963672,-0.67705,-22808852.142151594,-1.52,15051.50962991948,15145.15470089532,21000000.0,103237.0,-4.65335,2024-12-05T04:15:57.879Z,49058.0,100.64673,2024-08-05T06:28:45.311Z,,2024-12-09T10:25:29.181Z
aerodrome-finance,aero,Aerodrome Finance,https://coin-images.coingecko.com/coins/images/31745/large/token.png?1696530564,2.08,1474809202,103,2903517058,97065132,2.21,2.07,-0.057734751370365434,-2.70446,-41229783.36036873,-2.71957,709962717.3735828,1397732572.614701,,2.32,-10.57808,2024-12-07T14:00:38.622Z,1.861e-05,11132907.55798,2023-10-17T01:23:50.860Z,,2024-12-09T10:25:28.309Z
bitcoin-cash-sv,bsv,Bitcoin SV,https://coin-images.coingecko.com/coins/images/6799/large/BSV.png?1696507128,74.29,1470842679,104,1560384853,56396411,80.27,73.6,-3.4234421571039775,-4.40522,-66972251.98589754,-4.35503,19794921.875,21000000.0,21000000.0,489.75,-84.82638,2021-04-16T17:09:04.630Z,21.43,246.69236,2023-06-10T04:32:12.266Z,,2024-12-09T10:25:29.910Z
mog-coin,mog,Mog Coin,https://coin-images.coingecko.com/coins/images/31059/large/MOG_LOGO_200x200.png?1696529893,3.7e-06,1449729580,105,1449729580,90516234,3.89e-06,3.65e-06,2.7192e-08,0.74128,17246029.0,1.20393,390567524379064.56,390567524379064.56,420690000000000.0,4.02e-06,-7.99116,2024-12-07T03:55:46.658Z,4.526e-09,81544.50817,2023-07-24T17:10:57.805Z,,2024-12-09T10:25:27.246Z
helium,hnt,Helium,https://coin-images.coingecko.com/coins/images/4284/large/Helium_HNT.png?1696504894,8.22,1439437916,106,1839236893,30510177,9.19,8.19,-0.5483615072026566,-6.25164,-95906022.95929933,-6.24655,174525998.5280553,223000000.0,223000000.0,54.88,-84.88468,2021-11-12T23:08:25.301Z,0.113248,7224.51272,2020-04-18T00:19:10.902Z,,2024-12-09T10:25:24.958Z
elrond-erd-2,egld,MultiversX,https://coin-images.coingecko.com/coins/images/12335/large/egld-token-logo.png?1696512162,50.19,1390091894,107,1390091894,113423636,55.82,49.71,-4.011890019024484,-7.40218,-110607156.80555344,-7.37038,27698306.0,27698306.0,31415926.0,545.64,-90.79748,2021-11-23T10:33:26.737Z,6.51,671.71,2020-10-07T01:44:53.554Z,,2024-12-09T10:25:23.619Z
bittorrent,btt,BitTorrent,https://coin-images.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,1.44e-06,1388119430,108,1419306279,58543823,1.56e-06,1.42e-06,-7.9001914405e-08,-5.20228,-82739446.02316642,-5.62525,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-58.21715,2022-01-21T04:00:31.909Z,3.65368e-07,292.40227,2023-10-13T05:10:41.241Z,,2024-12-09T10:25:30.965Z
raydium,ray,Raydium,https://coin-images.coingecko.com/coins/images/13928/large/PSigc4ie_400x400.jpg?1696513668,4.75,1382609084,109,2637688775,150478944,5.09,4.7,-0.20460042820481394,-4.12761,-57968164.55615759,-4.02395,290916824.263259,555000000.0,555000000.0,16.83,-71.78715,2021-09-12T20:20:23.998Z,0.134391,3433.73621,2022-12-29T22:15:53.927Z,,2024-12-09T10:25:28.420Z
fasttoken,ftn,Fasttoken,https://coin-images.coingecko.com/coins/images/28478/large/lightenicon_200x200.png?1696527472,3.22,1374036808,110,2802569485,61048676,3.26,3.18,0.02602751,0.8157,304135915.0,28.42655,426905439.8,870742437.0,1000000000.0,3.26,-1.11096,2024-12-08T23:50:59.970Z,0.398142,708.46621,2023-01-21T10:15:39.503Z,,2024-12-09T10:25:33.263Z
curve-dao-token,crv,Curve DAO,https://coin-images.coingecko.com/coins/images/12124/large/Curve.png?1696511967,1.096,1371268626,111,2415201896,933463414,1.24,1.057,-0.09356272621475493,-7.86267,-113042622.53801107,-7.61583,1249986008.0,2201588018.140255,3303030299.0,15.37,-92.87139,2020-08-14T00:00:00.000Z,0.180354,507.59111,2024-08-05T11:41:26.119Z,,2024-12-09T10:25:32.774Z
neo,neo,NEO,https://coin-images.coingecko.com/coins/images/480/large/NEO_512_512.png?1696501735,19.42,1371072442,112,1943956390,84214399,21.5,19.21,-1.3598773106298196,-6.54411,-94351436.2109201,-6.43851,70530000.0,100000000.0,,198.38,-90.22752,2018-01-15T00:00:00.000Z,0.078349,24644.0067,2016-10-21T00:00:00.000Z,"{'times': 538.4527850598478, 'currency': 'usd', 'percentage': 53845.27850598478}",2024-12-09T10:25:26.585Z
tokenize-xchange,tkx,Tokenize Xchange,https://coin-images.coingecko.com/coins/images/4984/large/TKX_-_Logo_-_RGB-15.png?1696505519,17.02,1362057153,113,1702656594,5064268,17.18,16.93,0.00691353,0.04064,1557992.0,0.11452,79995999.05112354,100000000.0,100000000.0,22.3,-23.59909,2022-10-31T10:23:59.455Z,0.111255,15211.28725,2019-04-28T00:00:00.000Z,"{'times': 57.58305231998082, 'currency': 'usd', 'percentage': 5758.3052319980825}",2024-12-09T10:25:32.391Z
popcat,popcat,Popcat,https://coin-images.coingecko.com/coins/images/33760/large/image.jpg?1702964227,1.36,1344210554,114,1344210554,135215916,1.53,1.36,-0.12597803147360986,-8.45501,-120205727.66158271,-8.20844,979978669.96,979978669.96,979978694.0,2.05,-32.79129,2024-11-17T15:50:59.669Z,0.00379728,36267.05585,2024-01-05T15:34:24.842Z,,2024-12-09T10:25:27.975Z
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,8.59,1339886116,115,2325957683,166401961,9.51,8.52,-0.47997085166336184,-5.29123,-70753260.02776146,-5.01569,155535611.8460639,270000000.0,270000000.0,164.9,-94.78403,2021-11-06T19:29:29.482Z,0.123718,6852.10649,2020-11-06T08:05:43.662Z,,2024-12-09T10:25:32.423Z
coredaoorg,core,Core,https://coin-images.coingecko.com/coins/images/28938/large/file_589.jpg?1701868471,1.43,1330541579,116,3011288858,81368337,1.55,1.42,-0.0813395941459003,-5.37482,-72741280.07530951,-5.18365,927887508.689854,2100000000.0,2100000000.0,6.14,-76.69199,2023-02-08T12:55:39.828Z,0.334237,328.42589,2023-11-03T01:20:55.441Z,,2024-12-09T10:25:32.349Z
peanut-the-squirrel,pnut,Peanut the Squirrel,https://coin-images.coingecko.com/coins/images/51301/large/pnut.jpg?1730602041,1.28,1282210243,117,1282210243,942342763,1.46,1.27,-0.14304693777748723,-10.04573,-143338134.6795087,-10.05495,999858912.07,999858912.07,999858912.07,2.44,-47.13819,2024-11-14T01:20:47.489Z,0.03187374,3941.20116,2024-11-04T21:41:11.808Z,,2024-12-09T10:25:27.962Z
xdce-crowd-sale,xdc,XDC Network,https://coin-images.coingecko.com/coins/images/2912/large/xdc-icon.png?1696503661,0.085703,1279551833,118,3252247442,56312520,0.095566,0.082379,-0.007291176778523173,-7.84043,-109491333.83135223,-7.8825,14930338781.9,37948565174.7,,0.192754,-55.62467,2021-08-21T04:39:48.324Z,0.00039532,21537.08037,2019-07-22T00:00:00.000Z,"{'times': 1.941925692214178, 'currency': 'eth', 'percentage': 194.1925692214178}",2024-12-09T10:25:25.371Z
decentraland,mana,Decentraland,https://coin-images.coingecko.com/coins/images/878/large/decentraland-mana.png?1696502010,0.679469,1271620452,119,1492965119,173140054,0.747964,0.669639,-0.054464343019274386,-7.42089,-99283070.58217907,-7.24216,1868022000.82693,2193179327.320146,2193179327.320146,5.85,-88.33663,2021-11-25T10:04:18.534Z,0.00923681,7287.86656,2017-10-31T00:00:00.000Z,"{'times': 32.97342529565061, 'currency': 'usd', 'percentage': 3297.342529565061}",2024-12-09T10:25:33.216Z
ethereum-name-service,ens,Ethereum Name Service,https://coin-images.coingecko.com/coins/images/19785/large/ENS.jpg?1727872989,38.2,1263399278,120,3809368282,256423069,41.67,37.7,-1.9874633851826005,-4.94562,-69035399.57455921,-5.18115,33165585.054507963,100000000.0,100000000.0,83.4,-54.14819,2021-11-11T02:20:01.099Z,6.69,471.52878,2023-10-19T02:35:00.861Z,,2024-12-09T10:25:26.085Z
matic-network,matic,Polygon,https://coin-images.coingecko.com/coins/images/4713/large/polygon.png?1698233745,0.64326,1261664629,121,6433256069,19107740,0.706179,0.635995,-0.04117619297649977,-6.01608,-78321497.1199193,-5.84495,1961160281.9126894,10000000000.0,10000000000.0,2.92,-77.85982,2021-12-27T02:08:34.307Z,0.00314376,20438.00936,2019-05-10T00:00:00.000Z,"{'times': 243.5855065115349, 'currency': 'usd', 'percentage': 24358.55065115349}",2024-12-09T10:25:26.001Z
msol,msol,Marinade Staked SOL,https://coin-images.coingecko.com/coins/images/17752/large/mSOL.png?1696517278,283.71,1225205976,122,1226112354,11492739,295.12,281.23,-8.059439659773034,-2.76226,-35493901.71806097,-2.81541,4328337.0,4331539.0,4331539.0,325.39,-13.00672,2024-11-23T15:10:43.669Z,8.93,3069.7865,2022-12-29T20:45:33.039Z,,2024-12-09T10:25:27.091Z
apecoin,ape,ApeCoin,https://coin-images.coingecko.com/coins/images/24383/large/apecoin.jpg?1696523566,1.68,1212962445,123,1681286792,308908533,1.9,1.66,-0.14840479720936073,-8.11468,-106747158.56780243,-8.08869,721448863.0,1000000000.0,1000000000.0,26.7,-93.70311,2022-04-28T21:44:21.164Z,0.482009,248.76393,2024-08-05T06:45:11.515Z,,2024-12-09T10:25:29.203Z
lombard-staked-btc,lbtc,Lombard Staked BTC,https://coin-images.coingecko.com/coins/images/39969/large/LBTC_Logo.png?1724959872,98565.0,1204564478,124,1204564478,8534748,101214.0,98191.0,-576.8129470360873,-0.5818,19675934.0,1.66057,12221.2397056,12221.2397056,,103490.0,-4.95028,2024-12-05T15:10:30.805Z,52119.0,88.73415,2024-09-06T21:01:52.094Z,,2024-12-09T10:25:25.545Z
aioz-network,aioz,AIOZ Network,https://coin-images.coingecko.com/coins/images/14631/large/aioz-logo-200.png?1696514309,1.057,1200158868,125,1208661021,22245426,1.16,1.045,-0.0676586186641992,-6.01539,-75792191.29109693,-5.94005,1134131945.67106,1142166351.988855,,2.65,-60.09043,2021-04-03T11:55:34.211Z,0.01099588,9521.45269,2023-09-13T19:20:42.446Z,,2024-12-09T10:25:29.219Z
binance-staked-sol,bnsol,Binance Staked SOL,https://coin-images.coingecko.com/coins/images/40132/large/bnsol.png?1725968367,231.71,1122245973,127,1122245973,7101308,242.45,230.44,-7.693499091170878,-3.21362,-27165544.523007393,-2.36343,4842434.344165924,4842434.344165924,,267.89,-13.55772,2024-11-23T15:05:53.758Z,127.32,81.87966,2024-09-18T15:30:14.531Z,,2024-12-09T10:25:29.754Z
